order_id,order_placement_date,mmm_yy,customer_id,product_name,order_qty,delivery_qty
FMR36403602,2022-03-05,Mar_22,789403,AM Biscuits 250,167,203
FMR38403603,2022-03-07,Mar_22,789403,AM Biscuits 250,301,184
FMR310403602,2022-03-08,Mar_22,789403,AM Biscuits 250,112,116
FMR312403503,2022-03-10,Mar_22,789403,AM Biscuits 250,193,153
FMR315403503,2022-03-14,Mar_22,789403,AM Biscuits 250,216,171
FMR318403503,2022-03-17,Mar_22,789403,AM Biscuits 250,164,155
FMR320403503,2022-03-17,Mar_22,789403,AM Biscuits 250,296,228
FMR322403503,2022-03-19,Mar_22,789403,AM Biscuits 250,81,124
FMR323403503,2022-03-21,Mar_22,789403,AM Biscuits 250,122,134
FMR324403503,2022-03-22,Mar_22,789403,AM Biscuits 250,230,241
FMR325403503,2022-03-24,Mar_22,789403,AM Biscuits 250,117,110
FMR328403503,2022-03-27,Mar_22,789403,AM Biscuits 250,85,106
FMR330403602,2022-03-29,Mar_22,789403,AM Biscuits 250,294,192
FMR331403503,2022-03-29,Mar_22,789403,AM Biscuits 250,153,156
FAP41403603,2022-03-29,Mar_22,789403,AM Biscuits 250,183,179
FAP43403503,2022-03-31,Mar_22,789403,AM Biscuits 250,180,152
FAP44403503,2022-04-02,Apr_22,789403,AM Biscuits 250,255,161
FAP45403503,2022-04-03,Apr_22,789403,AM Biscuits 250,135,135
FAP46403503,2022-04-04,Apr_22,789403,AM Biscuits 250,169,171
FAP411403503,2022-04-08,Apr_22,789403,AM Biscuits 250,216,246
FAP412403601,2022-04-09,Apr_22,789403,AM Biscuits 250,149,170
FAP413403603,2022-04-12,Apr_22,789403,AM Biscuits 250,236,164
FAP414403503,2022-04-12,Apr_22,789403,AM Biscuits 250,177,216
FAP416403503,2022-04-13,Apr_22,789403,AM Biscuits 250,233,180
FAP418403503,2022-04-15,Apr_22,789403,AM Biscuits 250,187,178
FAP419403503,2022-04-17,Apr_22,789403,AM Biscuits 250,232,181
FAP420403603,2022-04-18,Apr_22,789403,AM Biscuits 250,168,119
FAP423403503,2022-04-20,Apr_22,789403,AM Biscuits 250,232,276
FAP424403503,2022-04-23,Apr_22,789403,AM Biscuits 250,183,192
FAP425403603,2022-04-24,Apr_22,789403,AM Biscuits 250,189,168
FAP427403503,2022-04-24,Apr_22,789403,AM Biscuits 250,91,135
FAP426403503,2022-04-25,Apr_22,789403,AM Biscuits 250,307,276
FAP428403503,2022-04-25,Apr_22,789403,AM Biscuits 250,95,133
FAP429403503,2022-04-28,Apr_22,789403,AM Biscuits 250,99,89
FMY51403503,2022-04-30,Apr_22,789403,AM Biscuits 250,245,188
FMY54403503,2022-05-02,May_22,789403,AM Biscuits 250,271,250
FMY55403603,2022-05-02,May_22,789403,AM Biscuits 250,113,223
FMY56403603,2022-05-04,May_22,789403,AM Biscuits 250,113,161
FMY57403603,2022-05-06,May_22,789403,AM Biscuits 250,261,163
FMY514403503,2022-05-12,May_22,789403,AM Biscuits 250,128,177
FMY518403601,2022-05-15,May_22,789403,AM Biscuits 250,283,196
FMY519403503,2022-05-18,May_22,789403,AM Biscuits 250,99,146
FMY521403603,2022-05-20,May_22,789403,AM Biscuits 250,125,206
FMY522403601,2022-05-20,May_22,789403,AM Biscuits 250,76,105
FMY524403603,2022-05-21,May_22,789403,AM Biscuits 250,325,182
FMY526403503,2022-05-23,May_22,789403,AM Biscuits 250,127,184
FMY527403503,2022-05-26,May_22,789403,AM Biscuits 250,184,149
FMY531403603,2022-05-29,May_22,789403,AM Biscuits 250,202,187
FJUN67403503,2022-06-05,Jun_22,789403,AM Biscuits 250,107,110
FJUN610403601,2022-06-07,Jun_22,789403,AM Biscuits 250,110,102
FJUN611403503,2022-06-09,Jun_22,789403,AM Biscuits 250,144,211
FJUN612403601,2022-06-09,Jun_22,789403,AM Biscuits 250,141,93
FJUN614403601,2022-06-13,Jun_22,789403,AM Biscuits 250,106,164
FJUN617403503,2022-06-14,Jun_22,789403,AM Biscuits 250,182,140
FJUN618403503,2022-06-17,Jun_22,789403,AM Biscuits 250,210,193
FJUN619403601,2022-06-18,Jun_22,789403,AM Biscuits 250,176,184
FJUN622403503,2022-06-21,Jun_22,789403,AM Biscuits 250,199,127
FJUN623403503,2022-06-22,Jun_22,789403,AM Biscuits 250,157,182
FJUN624403503,2022-06-22,Jun_22,789403,AM Biscuits 250,200,238
FJUN625403503,2022-06-24,Jun_22,789403,AM Biscuits 250,152,77
FJUN627403503,2022-06-24,Jun_22,789403,AM Biscuits 250,132,151
FJUN629403503,2022-06-27,Jun_22,789403,AM Biscuits 250,165,137
FJUL71403601,2022-06-28,Jun_22,789403,AM Biscuits 250,135,112
FJUL72403603,2022-06-29,Jun_22,789403,AM Biscuits 250,119,125
FJUL74403503,2022-07-01,Jul_22,789403,AM Biscuits 250,306,302
FJUL710403503,2022-07-07,Jul_22,789403,AM Biscuits 250,186,110
FJUL711403503,2022-07-09,Jul_22,789403,AM Biscuits 250,311,152
FJUL712403503,2022-07-09,Jul_22,789403,AM Biscuits 250,213,200
FJUL713403503,2022-07-12,Jul_22,789403,AM Biscuits 250,103,71
FJUL714403503,2022-07-13,Jul_22,789403,AM Biscuits 250,206,163
FJUL717403503,2022-07-16,Jul_22,789403,AM Biscuits 250,202,112
FJUL718403603,2022-07-17,Jul_22,789403,AM Biscuits 250,231,222
FJUL720403503,2022-07-18,Jul_22,789403,AM Biscuits 250,172,309
FJUL722403503,2022-07-19,Jul_22,789403,AM Biscuits 250,137,122
FJUL721403503,2022-07-20,Jul_22,789403,AM Biscuits 250,206,113
FJUL724403602,2022-07-22,Jul_22,789403,AM Biscuits 250,184,239
FJUL725403602,2022-07-22,Jul_22,789403,AM Biscuits 250,196,279
FJUL728403503,2022-07-25,Jul_22,789403,AM Biscuits 250,196,289
FJUL729403603,2022-07-26,Jul_22,789403,AM Biscuits 250,74,62
FJUL731403503,2022-07-29,Jul_22,789403,AM Biscuits 250,232,301
FAUG81403601,2022-07-31,Jul_22,789403,AM Biscuits 250,159,88
FAUG82403503,2022-07-31,Jul_22,789403,AM Biscuits 250,102,75
FAUG83403503,2022-08-01,Aug_22,789403,AM Biscuits 250,194,233
FAUG87403503,2022-08-06,Aug_22,789403,AM Biscuits 250,159,195
FAUG89403601,2022-08-07,Aug_22,789403,AM Biscuits 250,186,140
FAUG810403503,2022-08-07,Aug_22,789403,AM Biscuits 250,229,272
FAUG811403602,2022-08-09,Aug_22,789403,AM Biscuits 250,219,171
FAUG815403503,2022-08-13,Aug_22,789403,AM Biscuits 250,155,182
FAUG816403503,2022-08-13,Aug_22,789403,AM Biscuits 250,212,172
FAUG817403503,2022-08-16,Aug_22,789403,AM Biscuits 250,309,246
FAUG818403601,2022-08-16,Aug_22,789403,AM Biscuits 250,205,235
FAUG819403602,2022-08-18,Aug_22,789403,AM Biscuits 250,177,140
FAUG820403503,2022-08-19,Aug_22,789403,AM Biscuits 250,250,224
FAUG824403503,2022-08-22,Aug_22,789403,AM Biscuits 250,302,244
FAUG828403603,2022-08-25,Aug_22,789403,AM Biscuits 250,156,192
FAUG829403503,2022-08-26,Aug_22,789403,AM Biscuits 250,240,188
FAUG831403503,2022-08-28,Aug_22,789403,AM Biscuits 250,204,181
FAUG830403503,2022-08-29,Aug_22,789403,AM Biscuits 250,189,157
FMR35121503,2022-03-03,Mar_22,789121,AM Biscuits 250,79,90
FMR36121503,2022-03-04,Mar_22,789121,AM Biscuits 250,270,193
FMR38121602,2022-03-07,Mar_22,789121,AM Biscuits 250,202,226
FMR39121503,2022-03-07,Mar_22,789121,AM Biscuits 250,118,142
FMR313121601,2022-03-10,Mar_22,789121,AM Biscuits 250,138,184
FMR315121503,2022-03-14,Mar_22,789121,AM Biscuits 250,148,236
FMR318121503,2022-03-15,Mar_22,789121,AM Biscuits 250,240,201
FMR317121503,2022-03-16,Mar_22,789121,AM Biscuits 250,231,134
FMR320121503,2022-03-17,Mar_22,789121,AM Biscuits 250,304,182
FMR321121503,2022-03-20,Mar_22,789121,AM Biscuits 250,216,191
FMR324121503,2022-03-21,Mar_22,789121,AM Biscuits 250,228,265
FMR325121503,2022-03-23,Mar_22,789121,AM Biscuits 250,157,128
FMR326121503,2022-03-23,Mar_22,789121,AM Biscuits 250,304,230
FMR328121503,2022-03-25,Mar_22,789121,AM Biscuits 250,250,176
FMR329121503,2022-03-27,Mar_22,789121,AM Biscuits 250,104,122
FMR330121503,2022-03-29,Mar_22,789121,AM Biscuits 250,143,219
FMR331121503,2022-03-30,Mar_22,789121,AM Biscuits 250,199,236
FAP42121503,2022-04-01,Apr_22,789121,AM Biscuits 250,187,191
FAP43121503,2022-04-01,Apr_22,789121,AM Biscuits 250,231,284
FAP46121503,2022-04-03,Apr_22,789121,AM Biscuits 250,131,94
FAP47121503,2022-04-06,Apr_22,789121,AM Biscuits 250,148,185
FAP410121503,2022-04-07,Apr_22,789121,AM Biscuits 250,121,150
FAP49121503,2022-04-08,Apr_22,789121,AM Biscuits 250,154,118
FAP411121503,2022-04-08,Apr_22,789121,AM Biscuits 250,152,159
FAP412121503,2022-04-09,Apr_22,789121,AM Biscuits 250,155,137
FAP414121602,2022-04-11,Apr_22,789121,AM Biscuits 250,136,153
FAP416121503,2022-04-13,Apr_22,789121,AM Biscuits 250,253,221
FAP415121503,2022-04-14,Apr_22,789121,AM Biscuits 250,133,131
FAP418121503,2022-04-15,Apr_22,789121,AM Biscuits 250,206,260
FAP419121503,2022-04-16,Apr_22,789121,AM Biscuits 250,179,158
FAP423121503,2022-04-21,Apr_22,789121,AM Biscuits 250,225,241
FAP424121503,2022-04-21,Apr_22,789121,AM Biscuits 250,163,135
FAP425121503,2022-04-23,Apr_22,789121,AM Biscuits 250,210,136
FAP426121503,2022-04-25,Apr_22,789121,AM Biscuits 250,180,198
FAP428121503,2022-04-25,Apr_22,789121,AM Biscuits 250,249,179
FAP427121503,2022-04-26,Apr_22,789121,AM Biscuits 250,202,282
FAP429121503,2022-04-28,Apr_22,789121,AM Biscuits 250,161,185
FMY52121503,2022-04-29,Apr_22,789121,AM Biscuits 250,282,246
FMY55121503,2022-05-02,May_22,789121,AM Biscuits 250,237,118
FMY54121503,2022-05-03,May_22,789121,AM Biscuits 250,124,209
FMY56121603,2022-05-05,May_22,789121,AM Biscuits 250,275,153
FMY59121601,2022-05-08,May_22,789121,AM Biscuits 250,75,149
FMY510121503,2022-05-08,May_22,789121,AM Biscuits 250,120,251
FMY511121503,2022-05-08,May_22,789121,AM Biscuits 250,119,99
FMY513121503,2022-05-11,May_22,789121,AM Biscuits 250,206,176
FMY520121503,2022-05-19,May_22,789121,AM Biscuits 250,120,125
FMY522121503,2022-05-19,May_22,789121,AM Biscuits 250,278,258
FMY525121601,2022-05-22,May_22,789121,AM Biscuits 250,129,154
FMY526121503,2022-05-23,May_22,789121,AM Biscuits 250,78,143
FMY528121503,2022-05-25,May_22,789121,AM Biscuits 250,92,109
FMY527121603,2022-05-26,May_22,789121,AM Biscuits 250,179,229
FMY530121602,2022-05-29,May_22,789121,AM Biscuits 250,143,232
FJUN62121503,2022-05-31,May_22,789121,AM Biscuits 250,107,133
FJUN65121503,2022-06-03,Jun_22,789121,AM Biscuits 250,215,220
FJUN66121503,2022-06-03,Jun_22,789121,AM Biscuits 250,144,259
FJUN67121503,2022-06-06,Jun_22,789121,AM Biscuits 250,99,172
FJUN68121503,2022-06-06,Jun_22,789121,AM Biscuits 250,130,165
FJUN613121503,2022-06-12,Jun_22,789121,AM Biscuits 250,197,132
FJUN617121603,2022-06-15,Jun_22,789121,AM Biscuits 250,174,101
FJUN619121503,2022-06-18,Jun_22,789121,AM Biscuits 250,103,116
FJUN620121503,2022-06-18,Jun_22,789121,AM Biscuits 250,224,212
FJUN621121503,2022-06-18,Jun_22,789121,AM Biscuits 250,194,144
FJUN624121503,2022-06-21,Jun_22,789121,AM Biscuits 250,275,252
FJUN630121503,2022-06-27,Jun_22,789121,AM Biscuits 250,188,266
FJUL72121503,2022-06-29,Jun_22,789121,AM Biscuits 250,103,150
FJUL73121603,2022-07-02,Jul_22,789121,AM Biscuits 250,222,286
FJUL75121601,2022-07-02,Jul_22,789121,AM Biscuits 250,214,157
FJUL74121503,2022-07-03,Jul_22,789121,AM Biscuits 250,213,290
FJUL76121601,2022-07-05,Jul_22,789121,AM Biscuits 250,247,249
FJUL79121602,2022-07-07,Jul_22,789121,AM Biscuits 250,138,120
FJUL710121503,2022-07-08,Jul_22,789121,AM Biscuits 250,247,138
FJUL713121503,2022-07-10,Jul_22,789121,AM Biscuits 250,117,114
FJUL714121503,2022-07-13,Jul_22,789121,AM Biscuits 250,276,150
FJUL715121503,2022-07-13,Jul_22,789121,AM Biscuits 250,209,271
FJUL716121503,2022-07-15,Jul_22,789121,AM Biscuits 250,121,140
FJUL718121503,2022-07-15,Jul_22,789121,AM Biscuits 250,256,224
FJUL717121503,2022-07-16,Jul_22,789121,AM Biscuits 250,109,69
FJUL719121503,2022-07-18,Jul_22,789121,AM Biscuits 250,117,199
FJUL720121503,2022-07-18,Jul_22,789121,AM Biscuits 250,149,195
FJUL721121601,2022-07-18,Jul_22,789121,AM Biscuits 250,182,232
FJUL722121503,2022-07-21,Jul_22,789121,AM Biscuits 250,263,127
FJUL726121503,2022-07-24,Jul_22,789121,AM Biscuits 250,119,76
FJUL728121503,2022-07-26,Jul_22,789121,AM Biscuits 250,173,204
FJUL729121503,2022-07-27,Jul_22,789121,AM Biscuits 250,212,121
FJUL731121602,2022-07-29,Jul_22,789121,AM Biscuits 250,128,91
FAUG82121503,2022-07-30,Jul_22,789121,AM Biscuits 250,114,228
FAUG83121503,2022-08-01,Aug_22,789121,AM Biscuits 250,192,285
FAUG86121503,2022-08-05,Aug_22,789121,AM Biscuits 250,112,111
FAUG88121503,2022-08-06,Aug_22,789121,AM Biscuits 250,141,151
FAUG811121503,2022-08-10,Aug_22,789121,AM Biscuits 250,166,199
FAUG813121503,2022-08-11,Aug_22,789121,AM Biscuits 250,81,139
FAUG814121503,2022-08-12,Aug_22,789121,AM Biscuits 250,206,160
FAUG815121503,2022-08-12,Aug_22,789121,AM Biscuits 250,168,173
FAUG817121503,2022-08-14,Aug_22,789121,AM Biscuits 250,105,116
FAUG819121503,2022-08-16,Aug_22,789121,AM Biscuits 250,95,124
FAUG822121601,2022-08-19,Aug_22,789121,AM Biscuits 250,250,187
FAUG821121503,2022-08-20,Aug_22,789121,AM Biscuits 250,91,79
FAUG825121503,2022-08-22,Aug_22,789121,AM Biscuits 250,108,190
FAUG827121503,2022-08-25,Aug_22,789121,AM Biscuits 250,142,206
FAUG828121503,2022-08-25,Aug_22,789121,AM Biscuits 250,281,186
FAUG831121503,2022-08-30,Aug_22,789121,AM Biscuits 250,128,95
FMR36501601,2022-03-04,Mar_22,789501,AM Biscuits 250,213,162
FMR38501503,2022-03-05,Mar_22,789501,AM Biscuits 250,110,117
FMR39501602,2022-03-08,Mar_22,789501,AM Biscuits 250,175,94
FMR313501503,2022-03-11,Mar_22,789501,AM Biscuits 250,158,127
FMR318501503,2022-03-16,Mar_22,789501,AM Biscuits 250,290,268
FMR319501503,2022-03-18,Mar_22,789501,AM Biscuits 250,88,120
FMR321501503,2022-03-19,Mar_22,789501,AM Biscuits 250,207,210
FMR322501503,2022-03-20,Mar_22,789501,AM Biscuits 250,209,161
FMR323501503,2022-03-22,Mar_22,789501,AM Biscuits 250,219,175
FMR327501503,2022-03-24,Mar_22,789501,AM Biscuits 250,135,164
FMR326501503,2022-03-25,Mar_22,789501,AM Biscuits 250,258,206
FMR329501503,2022-03-27,Mar_22,789501,AM Biscuits 250,121,112
FAP41501603,2022-03-29,Mar_22,789501,AM Biscuits 250,271,261
FAP42501503,2022-03-30,Mar_22,789501,AM Biscuits 250,93,120
FAP43501503,2022-04-01,Apr_22,789501,AM Biscuits 250,244,222
FAP44501503,2022-04-02,Apr_22,789501,AM Biscuits 250,193,177
FAP45501503,2022-04-03,Apr_22,789501,AM Biscuits 250,178,204
FAP46501503,2022-04-04,Apr_22,789501,AM Biscuits 250,160,215
FAP47501601,2022-04-06,Apr_22,789501,AM Biscuits 250,178,195
FAP49501503,2022-04-07,Apr_22,789501,AM Biscuits 250,201,168
FAP410501503,2022-04-09,Apr_22,789501,AM Biscuits 250,193,213
FAP411501503,2022-04-10,Apr_22,789501,AM Biscuits 250,207,193
FAP413501503,2022-04-11,Apr_22,789501,AM Biscuits 250,227,158
FAP414501503,2022-04-11,Apr_22,789501,AM Biscuits 250,116,94
FAP417501503,2022-04-14,Apr_22,789501,AM Biscuits 250,111,154
FAP418501503,2022-04-16,Apr_22,789501,AM Biscuits 250,226,247
FAP419501601,2022-04-18,Apr_22,789501,AM Biscuits 250,118,87
FAP425501603,2022-04-22,Apr_22,789501,AM Biscuits 250,144,207
FAP426501503,2022-04-23,Apr_22,789501,AM Biscuits 250,176,97
FAP427501603,2022-04-26,Apr_22,789501,AM Biscuits 250,116,113
FAP429501602,2022-04-28,Apr_22,789501,AM Biscuits 250,103,106
FAP430501601,2022-04-28,Apr_22,789501,AM Biscuits 250,226,165
FMY53501503,2022-05-01,May_22,789501,AM Biscuits 250,129,121
FMY54501602,2022-05-01,May_22,789501,AM Biscuits 250,166,233
FMY55501503,2022-05-02,May_22,789501,AM Biscuits 250,173,222
FMY59501503,2022-05-07,May_22,789501,AM Biscuits 250,187,130
FMY510501503,2022-05-07,May_22,789501,AM Biscuits 250,134,175
FMY511501602,2022-05-09,May_22,789501,AM Biscuits 250,278,187
FMY512501503,2022-05-10,May_22,789501,AM Biscuits 250,157,172
FMY515501503,2022-05-13,May_22,789501,AM Biscuits 250,299,216
FMY516501503,2022-05-13,May_22,789501,AM Biscuits 250,329,191
FMY518501503,2022-05-16,May_22,789501,AM Biscuits 250,157,141
FMY519501503,2022-05-18,May_22,789501,AM Biscuits 250,114,219
FMY520501503,2022-05-18,May_22,789501,AM Biscuits 250,107,158
FMY521501503,2022-05-19,May_22,789501,AM Biscuits 250,73,131
FMY522501503,2022-05-20,May_22,789501,AM Biscuits 250,284,194
FMY523501503,2022-05-20,May_22,789501,AM Biscuits 250,138,203
FMY527501503,2022-05-24,May_22,789501,AM Biscuits 250,65,79
FMY526501503,2022-05-25,May_22,789501,AM Biscuits 250,127,197
FMY528501503,2022-05-27,May_22,789501,AM Biscuits 250,229,178
FMY529501503,2022-05-28,May_22,789501,AM Biscuits 250,270,172
FJUN61501602,2022-05-29,May_22,789501,AM Biscuits 250,291,196
FJUN62501503,2022-06-01,Jun_22,789501,AM Biscuits 250,217,167
FJUN64501503,2022-06-03,Jun_22,789501,AM Biscuits 250,166,175
FJUN65501503,2022-06-03,Jun_22,789501,AM Biscuits 250,180,268
FJUN66501503,2022-06-05,Jun_22,789501,AM Biscuits 250,117,129
FJUN610501503,2022-06-07,Jun_22,789501,AM Biscuits 250,163,251
FJUN613501503,2022-06-11,Jun_22,789501,AM Biscuits 250,305,232
FJUN621501503,2022-06-20,Jun_22,789501,AM Biscuits 250,134,115
FJUN623501602,2022-06-21,Jun_22,789501,AM Biscuits 250,183,265
FJUN625501503,2022-06-22,Jun_22,789501,AM Biscuits 250,197,231
FJUL72501503,2022-06-30,Jun_22,789501,AM Biscuits 250,154,259
FJUL75501503,2022-07-02,Jul_22,789501,AM Biscuits 250,251,315
FJUL78501602,2022-07-05,Jul_22,789501,AM Biscuits 250,167,157
FJUL712501503,2022-07-09,Jul_22,789501,AM Biscuits 250,149,76
FJUL711501602,2022-07-10,Jul_22,789501,AM Biscuits 250,146,144
FJUL717501503,2022-07-15,Jul_22,789501,AM Biscuits 250,226,255
FJUL719501503,2022-07-18,Jul_22,789501,AM Biscuits 250,149,242
FJUL722501503,2022-07-19,Jul_22,789501,AM Biscuits 250,285,323
FJUL723501503,2022-07-22,Jul_22,789501,AM Biscuits 250,150,215
FJUL725501503,2022-07-22,Jul_22,789501,AM Biscuits 250,162,70
FJUL726501503,2022-07-24,Jul_22,789501,AM Biscuits 250,217,225
FJUL727501503,2022-07-24,Jul_22,789501,AM Biscuits 250,152,131
FJUL728501503,2022-07-27,Jul_22,789501,AM Biscuits 250,146,218
FJUL730501503,2022-07-27,Jul_22,789501,AM Biscuits 250,130,246
FJUL731501503,2022-07-29,Jul_22,789501,AM Biscuits 250,94,126
FAUG81501601,2022-07-29,Jul_22,789501,AM Biscuits 250,207,131
FAUG84501603,2022-08-01,Aug_22,789501,AM Biscuits 250,83,82
FAUG86501503,2022-08-03,Aug_22,789501,AM Biscuits 250,236,222
FAUG88501503,2022-08-05,Aug_22,789501,AM Biscuits 250,208,168
FAUG811501503,2022-08-10,Aug_22,789501,AM Biscuits 250,190,265
FAUG817501603,2022-08-15,Aug_22,789501,AM Biscuits 250,194,310
FAUG818501503,2022-08-17,Aug_22,789501,AM Biscuits 250,160,223
FAUG819501503,2022-08-18,Aug_22,789501,AM Biscuits 250,110,126
FAUG821501503,2022-08-20,Aug_22,789501,AM Biscuits 250,169,191
FAUG822501503,2022-08-20,Aug_22,789501,AM Biscuits 250,194,201
FAUG823501503,2022-08-20,Aug_22,789501,AM Biscuits 250,241,141
FAUG824501602,2022-08-22,Aug_22,789501,AM Biscuits 250,136,114
FAUG830501503,2022-08-28,Aug_22,789501,AM Biscuits 250,111,103
FMR34102503,2022-03-03,Mar_22,789102,AM Biscuits 250,131,180
FMR36102503,2022-03-04,Mar_22,789102,AM Biscuits 250,192,230
FMR37102503,2022-03-05,Mar_22,789102,AM Biscuits 250,174,113
FMR38102503,2022-03-06,Mar_22,789102,AM Biscuits 250,85,88
FMR310102601,2022-03-09,Mar_22,789102,AM Biscuits 250,127,124
FMR312102503,2022-03-10,Mar_22,789102,AM Biscuits 250,94,121
FMR313102601,2022-03-10,Mar_22,789102,AM Biscuits 250,191,194
FMR314102503,2022-03-11,Mar_22,789102,AM Biscuits 250,88,96
FMR316102503,2022-03-14,Mar_22,789102,AM Biscuits 250,86,93
FMR318102503,2022-03-15,Mar_22,789102,AM Biscuits 250,231,189
FMR317102602,2022-03-16,Mar_22,789102,AM Biscuits 250,195,134
FMR319102503,2022-03-16,Mar_22,789102,AM Biscuits 250,129,84
FMR320102601,2022-03-19,Mar_22,789102,AM Biscuits 250,97,112
FMR321102602,2022-03-19,Mar_22,789102,AM Biscuits 250,227,205
FMR322102503,2022-03-20,Mar_22,789102,AM Biscuits 250,146,85
FMR327102601,2022-03-24,Mar_22,789102,AM Biscuits 250,91,87
FMR326102503,2022-03-25,Mar_22,789102,AM Biscuits 250,166,117
FMR331102503,2022-03-28,Mar_22,789102,AM Biscuits 250,204,244
FAP42102503,2022-04-01,Apr_22,789102,AM Biscuits 250,227,154
FAP43102601,2022-04-01,Apr_22,789102,AM Biscuits 250,178,136
FAP44102503,2022-04-02,Apr_22,789102,AM Biscuits 250,226,284
FAP47102503,2022-04-04,Apr_22,789102,AM Biscuits 250,201,207
FAP48102503,2022-04-06,Apr_22,789102,AM Biscuits 250,215,203
FAP410102503,2022-04-08,Apr_22,789102,AM Biscuits 250,158,103
FAP413102503,2022-04-11,Apr_22,789102,AM Biscuits 250,177,175
FAP414102503,2022-04-11,Apr_22,789102,AM Biscuits 250,210,269
FAP417102603,2022-04-16,Apr_22,789102,AM Biscuits 250,118,113
FAP419102503,2022-04-17,Apr_22,789102,AM Biscuits 250,209,304
FAP422102503,2022-04-20,Apr_22,789102,AM Biscuits 250,160,206
FAP423102601,2022-04-20,Apr_22,789102,AM Biscuits 250,216,184
FAP424102503,2022-04-23,Apr_22,789102,AM Biscuits 250,152,120
FAP426102503,2022-04-23,Apr_22,789102,AM Biscuits 250,203,184
FAP427102503,2022-04-25,Apr_22,789102,AM Biscuits 250,106,100
FMY51102503,2022-04-30,Apr_22,789102,AM Biscuits 250,137,121
FMY53102503,2022-05-01,May_22,789102,AM Biscuits 250,255,194
FMY54102601,2022-05-01,May_22,789102,AM Biscuits 250,103,115
FMY55102603,2022-05-02,May_22,789102,AM Biscuits 250,111,149
FMY56102503,2022-05-04,May_22,789102,AM Biscuits 250,147,243
FMY57102503,2022-05-04,May_22,789102,AM Biscuits 250,252,181
FMY58102602,2022-05-07,May_22,789102,AM Biscuits 250,140,81
FMY510102601,2022-05-07,May_22,789102,AM Biscuits 250,183,152
FMY59102603,2022-05-08,May_22,789102,AM Biscuits 250,179,166
FMY514102602,2022-05-12,May_22,789102,AM Biscuits 250,213,189
FMY516102503,2022-05-14,May_22,789102,AM Biscuits 250,165,228
FMY518102503,2022-05-15,May_22,789102,AM Biscuits 250,332,155
FMY521102503,2022-05-18,May_22,789102,AM Biscuits 250,196,143
FMY523102503,2022-05-20,May_22,789102,AM Biscuits 250,191,105
FMY526102503,2022-05-23,May_22,789102,AM Biscuits 250,105,157
FMY530102603,2022-05-27,May_22,789102,AM Biscuits 250,59,120
FMY531102503,2022-05-29,May_22,789102,AM Biscuits 250,343,194
FJUN61102602,2022-05-30,May_22,789102,AM Biscuits 250,132,267
FJUN65102503,2022-06-02,Jun_22,789102,AM Biscuits 250,256,290
FJUN67102503,2022-06-04,Jun_22,789102,AM Biscuits 250,167,225
FJUN611102503,2022-06-10,Jun_22,789102,AM Biscuits 250,229,142
FJUN614102503,2022-06-13,Jun_22,789102,AM Biscuits 250,203,203
FJUN615102602,2022-06-13,Jun_22,789102,AM Biscuits 250,165,194
FJUN618102503,2022-06-15,Jun_22,789102,AM Biscuits 250,195,174
FJUN619102503,2022-06-16,Jun_22,789102,AM Biscuits 250,142,176
FJUN623102503,2022-06-20,Jun_22,789102,AM Biscuits 250,134,102
FJUN624102503,2022-06-23,Jun_22,789102,AM Biscuits 250,130,152
FJUN625102503,2022-06-24,Jun_22,789102,AM Biscuits 250,171,257
FJUN628102503,2022-06-27,Jun_22,789102,AM Biscuits 250,173,157
FJUL77102601,2022-07-04,Jul_22,789102,AM Biscuits 250,120,203
FJUL710102503,2022-07-07,Jul_22,789102,AM Biscuits 250,137,71
FJUL711102503,2022-07-09,Jul_22,789102,AM Biscuits 250,155,146
FJUL713102503,2022-07-12,Jul_22,789102,AM Biscuits 250,206,242
FJUL714102603,2022-07-12,Jul_22,789102,AM Biscuits 250,106,139
FJUL715102503,2022-07-14,Jul_22,789102,AM Biscuits 250,189,159
FJUL717102602,2022-07-15,Jul_22,789102,AM Biscuits 250,137,134
FJUL720102503,2022-07-19,Jul_22,789102,AM Biscuits 250,146,132
FJUL722102503,2022-07-20,Jul_22,789102,AM Biscuits 250,261,192
FJUL723102503,2022-07-20,Jul_22,789102,AM Biscuits 250,128,223
FJUL724102603,2022-07-22,Jul_22,789102,AM Biscuits 250,163,278
FJUL725102503,2022-07-24,Jul_22,789102,AM Biscuits 250,173,173
FJUL726102503,2022-07-25,Jul_22,789102,AM Biscuits 250,208,196
FJUL728102503,2022-07-25,Jul_22,789102,AM Biscuits 250,234,276
FJUL729102503,2022-07-28,Jul_22,789102,AM Biscuits 250,262,304
FJUL730102503,2022-07-28,Jul_22,789102,AM Biscuits 250,140,77
FAUG83102602,2022-07-31,Jul_22,789102,AM Biscuits 250,158,147
FAUG86102503,2022-08-05,Aug_22,789102,AM Biscuits 250,108,89
FAUG811102503,2022-08-08,Aug_22,789102,AM Biscuits 250,277,201
FAUG812102503,2022-08-09,Aug_22,789102,AM Biscuits 250,196,187
FAUG818102602,2022-08-16,Aug_22,789102,AM Biscuits 250,163,135
FAUG820102503,2022-08-17,Aug_22,789102,AM Biscuits 250,81,100
FAUG821102602,2022-08-18,Aug_22,789102,AM Biscuits 250,156,176
FAUG825102503,2022-08-23,Aug_22,789102,AM Biscuits 250,238,262
FAUG826102503,2022-08-24,Aug_22,789102,AM Biscuits 250,207,221
FAUG827102503,2022-08-26,Aug_22,789102,AM Biscuits 250,174,212
